"league_id","game_id","date","home_team_name","guest_team_name","home_goals","guest_goals","overtime","forfait"
267,3562,"2015-09-19","ETV Piranhhas Hamburg","SC DHfK Leipzig",10,4,"False","False"
267,1934,"2015-09-19","Red Hocks Kaufering","Red Devils Wernigerode",7,3,"False","False"
267,1556,"2015-09-20","USV Halle Saalebiber","BAT Berlin",2,8,"False","False"
267,6177,"2015-09-20","UHC Weißenfels","Floor Fighters Chemnitz",21,1,"False","False"
267,2335,"2015-09-20","MFBC Leipzig","TV Lilienthal",0,5,"False","True"
398,5538,"2015-09-26","Dragons Bonn","DJK Holzbüttgen",3,2,"False","False"
266,1578,"2015-09-26","UHC Döbeln 06","USV TU Dresden",5,3,"False","False"
398,8991,"2015-09-26","TSV Neuwittenbek","TV Eiche Horn Bremen",3,4,"False","False"
398,2951,"2015-09-26","Blau-Weiß 96 Schenefeld","Westfälischer Floorball Club",10,2,"False","False"
267,8297,"2015-09-26","TV Lilienthal","Red Hocks Kaufering",10,4,"False","False"
267,5465,"2015-09-27","BAT Berlin","ETV Piranhhas Hamburg",5,3,"False","False"
267,2942,"2015-09-27","Red Devils Wernigerode","UHC Weißenfels",0,0,"False","False"
267,142,"2015-09-27","Floor Fighters Chemnitz","USV Halle Saalebiber",11,5,"False","False"
267,6115,"2015-09-27","SC DHfK Leipzig","MFBC Leipzig",4,15,"False","False"
266,5523,"2015-09-27","TV 1883 Schriesheim","Unihockey Igels Dresden",12,3,"False","False"
266,4013,"2015-10-03","Floorball Tigers Magdeburg","UHC Döbeln 06",6,10,"False","False"
266,3167,"2015-10-03","PTSV United Lakers Konstanz","Black Lions Landsberg",8,7,"True","False"
267,5419,"2015-10-03","MFBC Leipzig","BAT Berlin",3,7,"False","False"
398,5550,"2015-10-03","Kieler Floorball Klub","TV Eiche Horn Bremen",2,11,"False","False"
398,3867,"2015-10-03","Dümptener Füchse","Dragons Bonn",3,2,"True","False"
267,6106,"2015-10-03","ETV Piranhhas Hamburg","Floor Fighters Chemnitz",6,5,"False","False"
266,3802,"2015-10-04","TV 1883 Schriesheim","Black Lions Landsberg",17,2,"False","False"
398,1812,"2015-10-04","Hannover 96","Blau-Weiß 96 Schenefeld",2,12,"False","False"
398,2496,"2015-10-04","Westfälischer Floorball Club","DJK Holzbüttgen",5,10,"False","False"
267,4846,"2015-10-04","UHC Weißenfels","USV Halle Saalebiber",17,4,"False","False"
267,1416,"2015-10-04","Red Hocks Kaufering","SC DHfK Leipzig",10,5,"False","False"
267,622,"2015-10-04","Red Devils Wernigerode","TV Lilienthal",8,9,"False","False"
398,5576,"2015-10-10","Blau-Weiß 96 Schenefeld","TV Eiche Horn Bremen",2,4,"False","False"
398,5036,"2015-10-10","Dümptener Füchse","Hannover 96",5,2,"False","False"
398,4502,"2015-10-10","Dragons Bonn","Kieler Floorball Klub",8,6,"False","False"
267,7627,"2015-10-10","Red Hocks Kaufering","BAT Berlin",7,4,"False","False"
267,7495,"2015-10-10","USV Halle Saalebiber","ETV Piranhhas Hamburg",6,5,"True","False"
266,6945,"2015-10-10","Unihockey Igels Dresden","PTSV United Lakers Konstanz",13,3,"False","False"
267,454,"2015-10-11","SC DHfK Leipzig","Red Devils Wernigerode",4,14,"False","False"
267,5472,"2015-10-11","Floor Fighters Chemnitz","MFBC Leipzig",10,6,"False","False"
267,6525,"2015-10-11","TV Lilienthal","UHC Weißenfels",5,15,"False","False"
266,6415,"2015-10-11","USV TU Dresden","PTSV United Lakers Konstanz",11,4,"False","False"
398,1877,"2015-10-11","DJK Holzbüttgen","Kieler Floorball Klub",7,4,"False","False"
398,3910,"2015-10-24","Dragons Bonn","TSV Neuwittenbek",4,3,"False","False"
267,6765,"2015-10-24","TV Lilienthal","SC DHfK Leipzig",14,2,"False","False"
267,1585,"2015-10-24","MFBC Leipzig","USV Halle Saalebiber",13,4,"False","False"
266,292,"2015-10-24","UHC Döbeln 06","Black Lions Landsberg",10,2,"False","False"
398,3946,"2015-10-24","TV Eiche Horn Bremen","Dümptener Füchse",8,3,"False","False"
398,3024,"2015-10-24","Kieler Floorball Klub","Blau-Weiß 96 Schenefeld",3,4,"False","False"
398,5200,"2015-10-25","Westfälischer Floorball Club","Hannover 96",14,1,"False","False"
267,4328,"2015-10-25","UHC Weißenfels","ETV Piranhhas Hamburg",17,0,"False","False"
267,4108,"2015-10-25","Red Devils Wernigerode","BAT Berlin",7,5,"False","False"
266,6573,"2015-10-25","Unihockey Igels Dresden","USV TU Dresden",4,6,"False","False"
398,4201,"2015-10-25","DJK Holzbüttgen","TSV Neuwittenbek",9,1,"False","False"
267,9071,"2015-10-25","Red Hocks Kaufering","Floor Fighters Chemnitz",6,4,"False","False"
398,2082,"2015-10-31","Blau-Weiß 96 Schenefeld","TSV Neuwittenbek",8,5,"False","False"
398,6046,"2015-10-31","DJK Holzbüttgen","Dümptener Füchse",5,3,"False","False"
266,6141,"2015-10-31","Unihockey Igels Dresden","Floorball Tigers Magdeburg",5,2,"False","False"
266,2096,"2015-10-31","TV 1883 Schriesheim","UHC Döbeln 06",14,4,"False","False"
267,1147,"2015-10-31","SC DHfK Leipzig","UHC Weißenfels",2,16,"False","False"
267,9026,"2015-10-31","Floor Fighters Chemnitz","Red Devils Wernigerode",6,5,"True","False"
267,5836,"2015-10-31","ETV Piranhhas Hamburg","MFBC Leipzig",3,9,"False","False"
267,1611,"2015-10-31","USV Halle Saalebiber","Red Hocks Kaufering",5,7,"False","False"
398,6629,"2015-10-31","TV Eiche Horn Bremen","Westfälischer Floorball Club",7,5,"False","False"
267,3158,"2015-10-31","BAT Berlin","TV Lilienthal",5,7,"False","False"
398,7171,"2015-11-01","Hannover 96","Dragons Bonn",4,8,"False","False"
266,936,"2015-11-01","PTSV United Lakers Konstanz","UHC Döbeln 06",2,9,"False","False"
266,3215,"2015-11-01","USV TU Dresden","Floorball Tigers Magdeburg",8,1,"False","False"
267,6406,"2015-11-21","SC DHfK Leipzig","BAT Berlin",1,4,"False","False"
267,9616,"2015-11-21","UHC Weißenfels","MFBC Leipzig",12,6,"False","False"
267,8040,"2015-11-21","Red Hocks Kaufering","ETV Piranhhas Hamburg",4,5,"False","False"
267,4386,"2015-11-21","TV Lilienthal","Floor Fighters Chemnitz",9,7,"False","False"
267,2277,"2015-11-21","Red Devils Wernigerode","USV Halle Saalebiber",11,4,"False","False"
398,1014,"2015-11-21","Kieler Floorball Klub","TSV Neuwittenbek",4,5,"False","False"
398,3837,"2015-11-21","Dragons Bonn","Westfälischer Floorball Club",13,4,"False","False"
398,7701,"2015-11-21","Blau-Weiß 96 Schenefeld","Dümptener Füchse",11,2,"False","False"
398,4195,"2015-11-22","Hannover 96","DJK Holzbüttgen",4,11,"False","False"
266,604,"2015-11-22","PTSV United Lakers Konstanz","TV 1883 Schriesheim",2,8,"False","False"
266,2974,"2015-11-28","UHC Döbeln 06","Unihockey Igels Dresden",3,5,"False","False"
398,9284,"2015-11-28","TV Eiche Horn Bremen","Dragons Bonn",6,6,"True","False"
398,7447,"2015-11-28","Dümptener Füchse","Kieler Floorball Klub",8,1,"False","False"
267,8525,"2015-11-28","BAT Berlin","UHC Weißenfels",4,15,"False","False"
267,3517,"2015-11-28","USV Halle Saalebiber","TV Lilienthal",5,13,"False","False"
398,5486,"2015-11-29","TSV Neuwittenbek","Hannover 96",8,8,"True","False"
398,7597,"2015-11-29","Westfälischer Floorball Club","Kieler Floorball Klub",9,3,"False","False"
267,9410,"2015-11-29","ETV Piranhhas Hamburg","Red Devils Wernigerode",4,6,"False","False"
266,6241,"2015-11-29","USV TU Dresden","TV 1883 Schriesheim",4,19,"False","False"
267,2187,"2015-11-29","MFBC Leipzig","Red Hocks Kaufering",7,9,"False","False"
267,8791,"2015-11-29","Floor Fighters Chemnitz","SC DHfK Leipzig",11,7,"False","False"
267,7513,"2015-12-05","UHC Weißenfels","Red Hocks Kaufering",14,3,"False","False"
267,2474,"2015-12-05","TV Lilienthal","ETV Piranhhas Hamburg",6,5,"True","False"
267,6734,"2015-12-05","USV Halle Saalebiber","SC DHfK Leipzig",5,7,"False","False"
398,255,"2015-12-05","Dragons Bonn","Blau-Weiß 96 Schenefeld",3,4,"True","False"
398,4634,"2015-12-05","Dümptener Füchse","TSV Neuwittenbek",9,4,"False","False"
398,2088,"2015-12-05","DJK Holzbüttgen","TV Eiche Horn Bremen",3,4,"False","False"
266,7031,"2015-12-05","Floorball Tigers Magdeburg","TV 1883 Schriesheim",1,14,"False","False"
266,229,"2015-12-05","Black Lions Landsberg","Unihockey Igels Dresden",3,9,"False","False"
267,4907,"2015-12-06","BAT Berlin","Floor Fighters Chemnitz",6,7,"False","False"
267,8674,"2015-12-06","Red Devils Wernigerode","MFBC Leipzig",9,8,"False","False"
398,1725,"2015-12-06","Hannover 96","Kieler Floorball Klub",3,3,"True","False"
398,2037,"2015-12-06","Westfälischer Floorball Club","TSV Neuwittenbek",6,4,"False","False"
398,1919,"2015-12-12","DJK Holzbüttgen","Hannover 96",8,5,"False","False"
398,1569,"2016-01-09","Blau-Weiß 96 Schenefeld","DJK Holzbüttgen",7,5,"False","False"
267,780,"2016-01-09","SC DHfK Leipzig","ETV Piranhhas Hamburg",5,6,"False","False"
266,3617,"2016-01-09","UHC Döbeln 06","Floorball Tigers Magdeburg",7,2,"False","False"
398,7094,"2016-01-09","Dümptener Füchse","Westfälischer Floorball Club",5,2,"False","False"
398,5678,"2016-01-09","TV Eiche Horn Bremen","Hannover 96",8,4,"False","False"
267,4032,"2016-01-09","TV Lilienthal","MFBC Leipzig",4,3,"False","False"
267,7243,"2016-01-09","BAT Berlin","USV Halle Saalebiber",12,4,"False","False"
266,4381,"2016-01-10","USV TU Dresden","Unihockey Igels Dresden",7,4,"False","False"
267,2495,"2016-01-10","Red Devils Wernigerode","Red Hocks Kaufering",10,5,"False","False"
267,8285,"2016-01-10","Floor Fighters Chemnitz","UHC Weißenfels",4,19,"False","False"
398,8330,"2016-01-16","Dragons Bonn","TV Eiche Horn Bremen",3,10,"False","False"
398,4403,"2016-01-16","DJK Holzbüttgen","Westfälischer Floorball Club",7,6,"False","False"
398,6062,"2016-01-16","Kieler Floorball Klub","Hannover 96",5,6,"False","False"
266,5816,"2016-01-23","Floorball Tigers Magdeburg","Black Lions Landsberg",7,3,"False","False"
398,4573,"2016-01-23","TV Eiche Horn Bremen","TSV Neuwittenbek",12,5,"False","False"
267,4166,"2016-01-23","USV Halle Saalebiber","Floor Fighters Chemnitz",6,8,"False","False"
267,225,"2016-01-23","ETV Piranhhas Hamburg","BAT Berlin",5,7,"False","False"
398,5627,"2016-01-23","Dümptener Füchse","DJK Holzbüttgen",5,6,"False","False"
267,9313,"2016-01-23","Red Hocks Kaufering","TV Lilienthal",5,6,"True","False"
267,5105,"2016-01-23","UHC Weißenfels","Red Devils Wernigerode",12,4,"False","False"
266,2718,"2016-01-23","PTSV United Lakers Konstanz","USV TU Dresden",3,7,"False","False"
266,87,"2016-01-24","TV 1883 Schriesheim","USV TU Dresden",13,1,"False","False"
398,2819,"2016-01-24","Blau-Weiß 96 Schenefeld","Hannover 96",3,1,"False","False"
398,4948,"2016-01-24","Kieler Floorball Klub","Dragons Bonn",10,11,"False","False"
267,1987,"2016-01-24","MFBC Leipzig","SC DHfK Leipzig",7,3,"False","False"
266,3179,"2016-02-06","Black Lions Landsberg","USV TU Dresden",3,11,"False","False"
267,1736,"2016-02-13","USV Halle Saalebiber","UHC Weißenfels",5,14,"False","False"
267,1788,"2016-02-13","TV Lilienthal","Red Devils Wernigerode",6,3,"False","False"
267,3065,"2016-02-13","Floor Fighters Chemnitz","ETV Piranhhas Hamburg",4,6,"False","False"
398,3548,"2016-02-13","TV Eiche Horn Bremen","Blau-Weiß 96 Schenefeld",4,3,"True","False"
398,2027,"2016-02-13","Kieler Floorball Klub","DJK Holzbüttgen",1,5,"False","False"
267,6303,"2016-02-13","SC DHfK Leipzig","Red Hocks Kaufering",3,5,"False","False"
267,4609,"2016-02-13","BAT Berlin","MFBC Leipzig",6,8,"False","False"
266,3590,"2016-02-13","UHC Döbeln 06","PTSV United Lakers Konstanz",12,9,"False","False"
398,3956,"2016-02-14","Westfälischer Floorball Club","Dümptener Füchse",4,5,"False","False"
266,4172,"2016-02-14","Unihockey Igels Dresden","TV 1883 Schriesheim",6,14,"False","False"
266,8786,"2016-02-14","Black Lions Landsberg","PTSV United Lakers Konstanz",6,4,"False","False"
398,5641,"2016-02-14","TSV Neuwittenbek","DJK Holzbüttgen",4,10,"False","False"
267,2811,"2016-02-20","MFBC Leipzig","Floor Fighters Chemnitz",9,4,"False","False"
266,5826,"2016-02-20","Black Lions Landsberg","UHC Döbeln 06",5,10,"False","False"
267,8800,"2016-02-20","UHC Weißenfels","TV Lilienthal",16,5,"False","False"
398,8476,"2016-02-20","Dragons Bonn","Dümptener Füchse",5,1,"False","False"
266,6183,"2016-02-21","PTSV United Lakers Konstanz","Unihockey Igels Dresden",5,7,"False","False"
267,7299,"2016-02-21","ETV Piranhhas Hamburg","USV Halle Saalebiber",7,1,"False","False"
267,9031,"2016-02-21","Red Devils Wernigerode","SC DHfK Leipzig",13,2,"False","False"
267,1372,"2016-02-21","BAT Berlin","Red Hocks Kaufering",9,5,"False","False"
398,1558,"2016-02-21","Westfälischer Floorball Club","TV Eiche Horn Bremen",1,6,"False","False"
398,657,"2016-02-21","Hannover 96","TSV Neuwittenbek",3,6,"False","False"
144,958,"2016-02-26","UHC Sparkasse Weißenfels","Red Devils Wernigerode",7,8,"False","False"
267,7732,"2016-02-27","ETV Piranhhas Hamburg","UHC Weißenfels",3,24,"False","False"
266,9167,"2016-02-27","UHC Döbeln 06","TV 1883 Schriesheim",2,8,"False","False"
266,7547,"2016-02-27","Floorball Tigers Magdeburg","USV TU Dresden",5,10,"False","False"
267,3335,"2016-02-27","BAT Berlin","Red Devils Wernigerode",4,4,"True","False"
267,4518,"2016-02-27","USV Halle Saalebiber","MFBC Leipzig",3,10,"False","False"
398,2100,"2016-02-27","TV Eiche Horn Bremen","Kieler Floorball Klub",13,2,"False","False"
398,2155,"2016-02-27","TSV Neuwittenbek","Dragons Bonn",6,5,"False","False"
267,4011,"2016-02-28","SC DHfK Leipzig","TV Lilienthal",5,8,"False","False"
398,3348,"2016-02-28","Hannover 96","Dümptener Füchse",3,5,"False","False"
267,9601,"2016-02-28","Floor Fighters Chemnitz","Red Hocks Kaufering",8,6,"False","False"
266,6423,"2016-03-06","Black Lions Landsberg","Floorball Tigers Magdeburg",5,4,"False","False"
398,8016,"2016-03-06","TSV Neuwittenbek","Blau-Weiß 96 Schenefeld",4,5,"False","False"
267,9466,"2016-03-12","TV Lilienthal","BAT Berlin",8,3,"False","False"
267,1460,"2016-03-12","UHC Weißenfels","SC DHfK Leipzig",20,7,"False","False"
398,6275,"2016-03-12","Dümptener Füchse","Blau-Weiß 96 Schenefeld",6,8,"False","False"
266,6252,"2016-03-12","PTSV United Lakers Konstanz","Floorball Tigers Magdeburg",4,2,"False","False"
398,2250,"2016-03-12","Hannover 96","TV Eiche Horn Bremen",4,7,"False","False"
266,8948,"2016-03-13","Unihockey Igels Dresden","Black Lions Landsberg",14,4,"False","False"
266,9154,"2016-03-13","USV TU Dresden","UHC Döbeln 06",6,5,"True","False"
267,4139,"2016-03-13","MFBC Leipzig","ETV Piranhhas Hamburg",16,3,"False","False"
267,792,"2016-03-13","Red Devils Wernigerode","Floor Fighters Chemnitz",14,4,"False","False"
267,4804,"2016-03-13","Red Hocks Kaufering","USV Halle Saalebiber",8,7,"False","False"
266,1341,"2016-03-13","TV 1883 Schriesheim","Floorball Tigers Magdeburg",18,2,"False","False"
398,8926,"2016-03-13","Westfälischer Floorball Club","Dragons Bonn",0,7,"False","False"
398,5354,"2016-03-13","DJK Holzbüttgen","Blau-Weiß 96 Schenefeld",10,1,"False","False"
398,3715,"2016-03-13","TSV Neuwittenbek","Kieler Floorball Klub",6,1,"False","False"
266,3304,"2016-03-19","Floorball Tigers Magdeburg","Unihockey Igels Dresden",3,12,"False","False"
266,5045,"2016-03-19","TV 1883 Schriesheim","PTSV United Lakers Konstanz",15,2,"False","False"
398,71,"2016-03-19","Blau-Weiß 96 Schenefeld","Dragons Bonn",12,3,"False","False"
398,6580,"2016-03-19","TV Eiche Horn Bremen","DJK Holzbüttgen",6,4,"False","False"
398,3952,"2016-03-19","Kieler Floorball Klub","Westfälischer Floorball Club",7,5,"False","False"
267,5280,"2016-03-19","MFBC Leipzig","UHC Weißenfels",2,9,"False","False"
267,836,"2016-03-19","ETV Piranhhas Hamburg","Red Hocks Kaufering",9,6,"False","False"
267,8403,"2016-03-19","Floor Fighters Chemnitz","TV Lilienthal",5,8,"False","False"
267,2002,"2016-03-19","BAT Berlin","SC DHfK Leipzig",8,2,"False","False"
267,4431,"2016-03-19","USV Halle Saalebiber","Red Devils Wernigerode",3,5,"False","False"
398,1296,"2016-03-20","TSV Neuwittenbek","Westfälischer Floorball Club",7,3,"False","False"
266,4151,"2016-03-20","USV TU Dresden","Black Lions Landsberg",12,5,"False","False"
144,5349,"2016-03-25","TV Schriesheim","Red Devils Wernigerode",1,6,"False","False"
398,1172,"2016-03-26","Dragons Bonn","Hannover 96",14,6,"False","False"
398,4203,"2016-03-26","TSV Neuwittenbek","Dümptener Füchse",5,6,"False","False"
267,7068,"2016-03-26","UHC Weißenfels","BAT Berlin",12,2,"False","False"
267,5636,"2016-03-26","TV Lilienthal","USV Halle Saalebiber",11,3,"False","False"
267,9248,"2016-03-26","SC DHfK Leipzig","Floor Fighters Chemnitz",7,4,"False","False"
398,5018,"2016-03-27","Westfälischer Floorball Club","Blau-Weiß 96 Schenefeld",2,12,"False","False"
398,1993,"2016-03-27","Kieler Floorball Klub","Dümptener Füchse",4,7,"False","False"
267,8186,"2016-03-27","Red Hocks Kaufering","MFBC Leipzig",5,7,"False","False"
267,2557,"2016-03-27","Red Devils Wernigerode","ETV Piranhhas Hamburg",12,4,"False","False"
398,3601,"2016-04-02","Dümptener Füchse","TV Eiche Horn Bremen",5,11,"False","False"
267,3388,"2016-04-02","MFBC Leipzig","Red Devils Wernigerode",9,4,"False","False"
267,1791,"2016-04-02","Red Hocks Kaufering","UHC Weißenfels",2,18,"False","False"
267,8502,"2016-04-02","ETV Piranhhas Hamburg","TV Lilienthal",2,8,"False","False"
267,9048,"2016-04-02","Floor Fighters Chemnitz","BAT Berlin",2,5,"False","False"
398,3427,"2016-04-02","Blau-Weiß 96 Schenefeld","Kieler Floorball Klub",10,4,"False","False"
266,1336,"2016-04-02","Black Lions Landsberg","TV 1883 Schriesheim",2,17,"False","False"
398,3589,"2016-04-03","Hannover 96","Westfälischer Floorball Club",7,12,"False","False"
398,1374,"2016-04-03","DJK Holzbüttgen","Dragons Bonn",14,2,"False","False"
267,3367,"2016-04-03","SC DHfK Leipzig","USV Halle Saalebiber",7,9,"False","False"
266,2756,"2016-04-03","Unihockey Igels Dresden","UHC Döbeln 06",8,7,"False","False"
257,3838,"2016-04-09","Blau-Weiß 96 Schenefeld","TV 1883 Schriesheim",7,4,"False","False"
257,7364,"2016-04-09","Unihockey Igels Dresden","TV Eiche Horn Bremen",11,7,"False","False"
354,7298,"2016-04-09","USV Halle Saalebiber","ETV Piranhhas Hamburg",1,6,"False","False"
338,4762,"2016-04-09","BAT Berlin","MFBC Leipzig",4,5,"False","False"
338,805,"2016-04-10","Red Hocks Kaufering","Red Devils Wernigerode",1,4,"False","False"
354,4184,"2016-04-10","SC DHfK Leipzig","Floor Fighters Chemnitz",4,8,"False","False"
338,1293,"2016-04-16","MFBC Leipzig","BAT Berlin",9,2,"False","False"
338,8275,"2016-04-16","Red Devils Wernigerode","Red Hocks Kaufering",9,3,"False","False"
257,5985,"2016-04-16","TV Eiche Horn Bremen","Unihockey Igels Dresden",7,4,"False","False"
257,7096,"2016-04-16","TV 1883 Schriesheim","Blau-Weiß 96 Schenefeld",8,2,"False","False"
354,4580,"2016-04-16","ETV Piranhhas Hamburg","USV Halle Saalebiber",6,5,"False","False"
354,5351,"2016-04-16","Floor Fighters Chemnitz","SC DHfK Leipzig",7,8,"False","False"
257,960,"2016-04-17","TV Eiche Horn Bremen","Unihockey Igels Dresden",6,3,"False","False"
257,8748,"2016-04-17","TV 1883 Schriesheim","Blau-Weiß 96 Schenefeld",7,6,"False","False"
354,2599,"2016-04-17","Floor Fighters Chemnitz","SC DHfK Leipzig",6,4,"False","False"
257,6775,"2016-04-30","TV Eiche Horn Bremen","TV 1883 Schriesheim",9,6,"False","False"
354,8637,"2016-04-30","USV Halle Saalebiber","SC DHfK Leipzig",2,7,"False","False"
338,7427,"2016-05-01","MFBC Leipzig","UHC Weißenfels",6,10,"False","False"
338,2083,"2016-05-01","Red Devils Wernigerode","TV Lilienthal",5,7,"False","False"
354,5730,"2016-05-07","SC DHfK Leipzig","USV Halle Saalebiber",8,2,"False","False"
257,772,"2016-05-07","TV 1883 Schriesheim","TV Eiche Horn Bremen",0,0,"False","False"
338,7848,"2016-05-07","UHC Weißenfels","MFBC Leipzig",10,4,"False","False"
338,6764,"2016-05-07","TV Lilienthal","Red Devils Wernigerode",5,4,"False","False"
257,4119,"2016-05-08","TV 1883 Schriesheim","TV Eiche Horn Bremen",0,0,"False","False"
338,3616,"2016-05-21","Red Devils Wernigerode","MFBC Leipzig",5,10,"False","False"
338,9089,"2016-05-21","TV Lilienthal","UHC Weißenfels",4,8,"False","False"
384,2734,"2016-05-22","SC DHfK Leipzig","TV Eiche Horn Bremen",5,6,"True","False"
338,5404,"2016-05-28","UHC Weißenfels","TV Lilienthal",5,3,"False","False"
384,254,"2016-05-28","TV Eiche Horn Bremen","SC DHfK Leipzig",9,6,"False","False"
144,4324,"2016-09-17","ETV Piranhhas Hamburg","Red Hocks Kaufering",5,7,"False","False"
144,9344,"2016-09-17","TV Lilienthal","Red Devils Wernigerode",4,3,"True","False"
144,6256,"2016-09-18","BAT Berlin","Floor Fighters Chemnitz",12,4,"False","False"
144,7330,"2016-09-18","UHC Sparkasse Weißenfels","MFBC Leipzig",13,5,"False","False"
427,8749,"2016-09-24","UHC Döbeln 06","USV Halle Saalebiber",6,2,"False","False"
427,3025,"2016-09-24","Floorball Tigers Magdeburg","SC DHfK Leipzig",5,9,"False","False"
279,3002,"2016-09-24","SSF Dragons Bonn","Hannover 96",10,2,"False","False"
279,9008,"2016-09-24","Gettorf Seahawks","Blau-Weiß 96 Schenefeld",3,6,"False","False"
279,5261,"2016-09-24","Dümptener Füchse","TSV Neuwittenbek",5,0,"False","True"
144,148,"2016-09-24","MFBC Leipzig","TV Schriesheim",12,6,"False","False"
144,3150,"2016-09-24","Red Devils Wernigerode","BAT Berlin",3,4,"True","False"
144,2196,"2016-09-24","Red Hocks Kaufering","UHC Sparkasse Weißenfels",4,11,"False","False"
144,8105,"2016-09-24","TV Eiche Horn Bremen","TV Lilienthal",5,9,"False","False"
279,4829,"2016-09-25","DJK Holzbüttgen","TSV Neuwittenbek",5,0,"False","True"
427,7845,"2016-09-25","BAT Berlin II","Unihockey Igels Dresden",6,12,"False","False"
144,9577,"2016-09-25","ETV Piranhhas Hamburg","Red Devils Wernigerode",7,3,"False","False"
144,2103,"2016-09-25","UHC Sparkasse Weißenfels","TV Schriesheim",20,3,"False","False"
144,7394,"2016-09-25","Red Hocks Kaufering","Floor Fighters Chemnitz",6,5,"False","False"
144,4717,"2016-09-25","TV Lilienthal","MFBC Leipzig",8,7,"True","False"
279,6017,"2016-10-01","SSF Dragons Bonn","Dümptener Füchse",3,4,"False","False"
279,8684,"2016-10-01","TSV Neuwittenbek","Gettorf Seahawks",6,3,"False","False"
427,2733,"2016-10-01","USV Halle Saalebiber","BAT Berlin II",11,2,"False","False"
144,7708,"2016-10-01","Floor Fighters Chemnitz","UHC Sparkasse Weißenfels",3,14,"False","False"
144,3807,"2016-10-01","Red Devils Wernigerode","Red Hocks Kaufering",13,2,"False","False"
144,1737,"2016-10-01","TV Schriesheim","TV Lilienthal",7,15,"False","False"
144,5117,"2016-10-01","TV Eiche Horn Bremen","ETV Piranhhas Hamburg",3,6,"False","False"
144,170,"2016-10-01","MFBC Leipzig","BAT Berlin",7,3,"False","False"
427,420,"2016-10-02","Unihockey Igels Dresden","Floorball Tigers Magdeburg",13,4,"False","False"
279,6213,"2016-10-02","Frankfurt Falcons","SSF Dragons Bonn",7,12,"False","False"
144,9445,"2016-10-02","MFBC Leipzig","Red Devils Wernigerode",6,3,"False","False"
144,8031,"2016-10-02","Floor Fighters Chemnitz","ETV Piranhhas Hamburg",4,6,"False","False"
144,5255,"2016-10-02","BAT Berlin","TV Eiche Horn Bremen",11,2,"False","False"
427,8957,"2016-10-02","USV TU Dresden","UHC Döbeln 06",3,6,"False","False"
279,3223,"2016-10-02","Hannover 96","DJK Holzbüttgen",3,9,"False","False"
279,6311,"2016-10-08","Dümptener Füchse","Frankfurt Falcons",13,5,"False","False"
144,6528,"2016-10-08","TV Schriesheim","BAT Berlin",6,8,"False","False"
427,57,"2016-10-08","UHC Döbeln 06","BAT Berlin II",7,3,"False","False"
427,4830,"2016-10-08","Floorball Tigers Magdeburg","USV Halle Saalebiber",5,4,"False","False"
144,7805,"2016-10-08","Red Hocks Kaufering","TV Eiche Horn Bremen",7,6,"False","False"
279,6793,"2016-10-08","Gettorf Seahawks","Hannover 96",5,7,"False","False"
279,9454,"2016-10-08","DJK Holzbüttgen","SSF Dragons Bonn",6,8,"False","False"
144,5449,"2016-10-08","ETV Piranhhas Hamburg","MFBC Leipzig",8,7,"True","False"
279,345,"2016-10-08","Blau-Weiß 96 Schenefeld","TSV Neuwittenbek",6,2,"False","False"
427,7674,"2016-10-09","USV TU Dresden","SC DHfK Leipzig",4,5,"False","False"
144,3655,"2016-10-09","Floor Fighters Chemnitz","Red Devils Wernigerode",10,9,"False","False"
144,2529,"2016-10-22","TV Schriesheim","ETV Piranhhas Hamburg",6,5,"False","False"
279,8389,"2016-10-22","SSF Dragons Bonn","Gettorf Seahawks",15,6,"False","False"
144,7920,"2016-10-22","TV Eiche Horn Bremen","Floor Fighters Chemnitz",4,5,"True","False"
144,534,"2016-10-22","Red Devils Wernigerode","UHC Sparkasse Weißenfels",5,4,"True","False"
144,2778,"2016-10-22","TV Lilienthal","BAT Berlin",6,6,"True","False"
279,2623,"2016-10-22","DJK Holzbüttgen","Dümptener Füchse",3,2,"False","False"
427,5565,"2016-10-22","SC DHfK Leipzig","UHC Döbeln 06",5,4,"False","False"
427,4290,"2016-10-23","Unihockey Igels Dresden","USV TU Dresden",6,3,"False","False"
427,7638,"2016-10-23","BAT Berlin II","Floorball Tigers Magdeburg",3,2,"True","False"
279,9671,"2016-10-23","Frankfurt Falcons","Gettorf Seahawks",9,11,"False","False"
279,3860,"2016-10-23","Hannover 96","Blau-Weiß 96 Schenefeld",0,0,"False","False"
144,9286,"2016-10-23","UHC Sparkasse Weißenfels","TV Lilienthal",8,5,"False","False"
144,8547,"2016-10-23","Floor Fighters Chemnitz","MFBC Leipzig",7,8,"True","False"
144,2472,"2016-10-23","Red Hocks Kaufering","TV Schriesheim",7,5,"False","False"
427,7668,"2016-10-29","UHC Döbeln 06","Floorball Tigers Magdeburg",9,3,"False","False"
279,507,"2016-10-29","Hannover 96","Dümptener Füchse",7,8,"True","False"
279,1826,"2016-10-29","Gettorf Seahawks","Frankfurt Falcons",9,6,"False","False"
279,9544,"2016-10-29","Blau-Weiß 96 Schenefeld","SSF Dragons Bonn",6,5,"False","False"
144,4287,"2016-10-29","TV Eiche Horn Bremen","UHC Sparkasse Weißenfels",1,17,"False","False"
144,3974,"2016-10-29","BAT Berlin","ETV Piranhhas Hamburg",5,4,"False","False"
