ID,Date,League,Team1,Team2,GT1,GT2,HGF,DGF
6440,2016-03-12,Regionalliga Herren Großfeld,SG FTC+ Berlin,BAT Berlin II,3,7,T,F
6252,2016-03-12,2. FBL Herren Süd/Ost,PTSV United Lakers Konstanz,Floorball Tigers Magdeburg,4,2,T,F
1524,2016-03-12,Regionalliga Ost Herren,MFBC Leipzig/Grimma II,UV Zwigge 07,6,4,T,F
8220,2016-03-12,Verbandsliga Ost Herren St. 3,USV Halle Saalebiber II,MFBC Grimma (D),8,4,T,F
1460,2016-03-12,1. FBL Herren,UHC Weißenfels,SC DHfK Leipzig,20,7,T,F
974,2016-03-12,Verbandsliga Ost Herren St. 2,Phönix Leipzig,USV Jena,1,7,T,F
9087,2016-03-12,Herren Verbandsliga Nord,SG Gettorf / Barkelsby,Kieler Floorball Klub 2,5,6,T,F
6275,2016-03-12,2. FBL Herren Nord/West,Dümptener Füchse,Blau-Weiß 96 Schenefeld,6,8,T,F
636,2016-03-12,Verbandsliga Ost Herren St. 3,SG Harzgerode/Großörner,Floorball Grizzlys Salzwedel,1,8,T,F
5851,2016-03-12,Regionalliga Süd Bayern,PSV Wikinger München,VfL Red Hocks Kaufering II,7,4,T,F
4850,2016-03-12,Regionalliga Herren Großfeld,SC Potsdam,Berliner FK,1,4,T,F
8470,2016-03-12,Regionalliga Süd Bayern,Post/Süd Panther Regensburg,FC Stern München,9,4,T,F
6113,2016-03-12,Verbandsliga Ost Herren St. 2,UHC Sparkasse Weißenfels (D),SC DHfK Leipzig II,4,3,T,F
2093,2016-03-13,Regionalliga Süd: Staffel Baden-Württemberg,Tübingen Sharks,TSV Calw Lions,5,3,T,F
3715,2016-03-13,2. FBL Herren Nord/West,TSV Neuwittenbek,Kieler Floorball Klub,6,1,T,F
1384,2016-03-13,Verbandsliga Ost Herren St. 1,UHC Döbeln 06 II,Floorball-Team Lausitzer Wölfe,10,4,T,F
3365,2016-03-13,Regionalliga Ost Herren,Red Devils Wernigerode U23,Floor Fighters Chemnitz II,5,5,T,F
1341,2016-03-13,2. FBL Herren Süd/Ost,TV 1883 Schriesheim,Floorball Tigers Magdeburg,18,2,T,F
9154,2016-03-13,2. FBL Herren Süd/Ost,USV TU Dresden,UHC Döbeln 06,6,5,T,F
8508,2016-03-13,Verbandsliga Ost Herren St. 1,USV TU Dresden II,SG Heidenau/Graupa,4,3,T,F
792,2016-03-13,1. FBL Herren,Red Devils Wernigerode,Floor Fighters Chemnitz,14,4,T,F
4139,2016-03-13,1. FBL Herren,MFBC Leipzig,ETV Piranhhas Hamburg,16,3,T,F
9529,2016-03-13,Regionalliga Süd: Staffel Baden-Württemberg,DJK Giants Karlsruhe-Ost,Sportvg Feuerbach,6,3,T,F
8926,2016-03-13,2. FBL Herren Nord/West,Westfälischer Floorball Club,Dragons Bonn,6,7,T,F
4804,2016-03-13,1. FBL Herren,Red Hocks Kaufering,USV Halle Saalebiber,8,7,T,F
8948,2016-03-13,2. FBL Herren Süd/Ost,Unihockey Igels Dresden,Black Lions Landsberg,14,4,T,F
5354,2016-03-13,2. FBL Herren Nord/West,DJK Holzbüttgen,Blau-Weiß 96 Schenefeld,10,1,T,F
6526,2016-03-19,Regionalliga West,SV Espenau Rangers,Frankfurt Falcons,1,3,T,F
6519,2016-03-19,Herren Verbandsliga Nord,BW96 Schenefeld 2,TSV Schwarzenbek,6,10,T,F
4431,2016-03-19,1. FBL Herren,USV Halle Saalebiber,Red Devils Wernigerode,3,5,T,F
8685,2016-03-19,Verbandsliga Nordwest Herren,Hannover 96 II,SG Osnabrück/Dinklage,3,2,T,F
5280,2016-03-19,1. FBL Herren,MFBC Leipzig,UHC Weißenfels,2,9,T,F
4353,2016-03-19,Herren Regionalliga Nord,ETV PiranHHas 2,Gettorfer TV 1,8,3,T,F
2580,2016-03-19,Verbandsliga Nordwest Herren,TSV Lesum-Burgdamm,TV Eiche Horn U21,2,1,T,F
3304,2016-03-19,2. FBL Herren Süd/Ost,Floorball Tigers Magdeburg,Unihockey Igels Dresden,3,12,T,F
3952,2016-03-19,2. FBL Herren Nord/West,Kieler Floorball Klub,Westfälischer Floorball Club,7,5,T,F
71,2016-03-19,2. FBL Herren Nord/West,Blau-Weiß 96 Schenefeld,Dragons Bonn,12,3,T,F
5045,2016-03-19,2. FBL Herren Süd/Ost,TV 1883 Schriesheim,PTSV United Lakers Konstanz,15,2,T,F
8403,2016-03-19,1. FBL Herren,Floor Fighters Chemnitz,TV Lilienthal,5,8,T,F
747,2016-03-19,Regionalliga West,Frankfurt Falcons,ASV Köln,4,3,T,F
5865,2016-03-19,Herren Regionalliga Nord,SG Kölln-Reisiek,SG Tetenbüll/Siems,5,4,T,F
836,2016-03-19,1. FBL Herren,ETV Piranhhas Hamburg,Red Hocks Kaufering,9,6,T,F
7315,2016-03-19,Verbandsliga Ost Herren St. 1,Floorball-Team Lausitzer Wölfe,SG Heidenau/Graupa,7,6,T,F
10,2016-03-19,Herren Verbandsliga Nord,SG Wyk/Husum,Kieler Floorball Klub 2,2,8,T,F
6580,2016-03-19,2. FBL Herren Nord/West,TV Eiche Horn Bremen,DJK Holzbüttgen,6,4,T,F
9342,2016-03-19,Verbandsliga Ost Herren St. 1,Unihockey Igels Dresden II,USV TU Dresden II,2,5,T,F
2326,2016-03-19,Herren Regionalliga Nord,SG Bordesholm/Preetz,PSV Flensburg,2,6,T,F
8603,2016-03-19,Regionalliga West,ASV Köln,SV Espenau Rangers,1,2,T,F
2002,2016-03-19,1. FBL Herren,BAT Berlin,SC DHfK Leipzig,8,2,T,F
1228,2016-03-20,Regionalliga Süd: Staffel Baden-Württemberg,TSV Calw Lions,Sportvg Feuerbach,4,5,T,F
2051,2016-03-20,Verbandsliga Ost Herren St. 2,USV Jena,SC DHfK Leipzig II,4,3,T,F
7465,2016-03-20,Regionalliga Süd Bayern,SG Rohrdorf / Nürnberg,VfL Red Hocks Kaufering II,13,7,T,F
4151,2016-03-20,2. FBL Herren Süd/Ost,USV TU Dresden,Black Lions Landsberg,12,5,T,F
996,2016-03-20,Stena Line FD-Pokal Herren,TV Eiche Horn Bremen,Red Hocks Kaufering,3,6,T,F
3419,2016-03-20,Regionalliga Süd: Staffel Baden-Württemberg,Tübingen Sharks,DJK Giants Karlsruhe-Ost,3,3,T,F
559,2016-03-20,Regionalliga Süd Bayern,Post/Süd Panther Regensburg,SG Nordheim / Augsburg,13,2,T,F
9061,2016-03-20,Regionalliga Süd Bayern,ESV Ingolstadt Floorball,PSV Wikinger München,5,6,T,F
1296,2016-03-20,2. FBL Herren Nord/West,TSV Neuwittenbek,Westfälischer Floorball Club,7,3,T,F
5349,2016-03-25,1. FBL,TV Schriesheim,Red Devils Wernigerode,1,6,T,F
5636,2016-03-26,1. FBL Herren,TV Lilienthal,USV Halle Saalebiber,11,3,T,F
764,2016-03-26,Regionalliga Ost Herren,Floor Fighters Chemnitz II,Red Devils Wernigerode U23,7,3,T,F
1172,2016-03-26,2. FBL Herren Nord/West,Dragons Bonn,Hannover 96,14,6,T,F
4203,2016-03-26,2. FBL Herren Nord/West,TSV Neuwittenbek,Dümptener Füchse,5,6,T,F
7068,2016-03-26,1. FBL Herren,UHC Weißenfels,BAT Berlin,12,2,T,F
8755,2016-03-26,Regionalliga Ost Herren,UHC Sparkasse Weißenfels II,MFBC Leipzig/Grimma II,11,6,T,F
9248,2016-03-26,1. FBL Herren,SC DHfK Leipzig,Floor Fighters Chemnitz,7,4,T,F
8186,2016-03-27,1. FBL Herren,Red Hocks Kaufering,MFBC Leipzig,5,7,T,F
5018,2016-03-27,2. FBL Herren Nord/West,Westfälischer Floorball Club,Blau-Weiß 96 Schenefeld,2,12,T,F
1993,2016-03-27,2. FBL Herren Nord/West,Kieler Floorball Klub,Dümptener Füchse,4,7,T,F
2557,2016-03-27,1. FBL Herren,Red Devils Wernigerode,ETV Piranhhas Hamburg,12,4,T,F
3682,2016-03-31,Regionalliga Süd Bayern,SG Rohrdorf / Nürnberg,FC Stern München,3,11,T,F
3601,2016-04-02,2. FBL Herren Nord/West,Dümptener Füchse,TV Eiche Horn Bremen,5,11,T,F
1791,2016-04-02,1. FBL Herren,Red Hocks Kaufering,UHC Weißenfels,2,18,T,F
3388,2016-04-02,1. FBL Herren,MFBC Leipzig,Red Devils Wernigerode,9,4,T,F
3427,2016-04-02,2. FBL Herren Nord/West,Blau-Weiß 96 Schenefeld,Kieler Floorball Klub,10,4,T,F
8502,2016-04-02,1. FBL Herren,ETV Piranhhas Hamburg,TV Lilienthal,2,8,T,F
9048,2016-04-02,1. FBL Herren,Floor Fighters Chemnitz,BAT Berlin,2,5,T,F
4022,2016-04-02,Verbandsliga Herren,ASV Köln,TB Burgsteinfurt 1862,1,3,T,F
2128,2016-04-02,Verbandsliga Herren,BSV Roxel 2,TG Teutonia Bielefeld,6,5,T,F
2150,2016-04-02,Verbandsliga Herren,TG Teutonia Bielefeld,ASV Köln,2,4,T,F
1336,2016-04-02,2. FBL Herren Süd/Ost,Black Lions Landsberg,TV 1883 Schriesheim,2,17,T,F
9542,2016-04-02,Verbandsliga Herren,TB Burgsteinfurt 1862,BSV Roxel 2,3,6,T,F
8920,2016-04-03,Playoffs Verbandsliga Herren,SG Heidenau/Graupa,USV Halle Saalebiber II,1,5,T,F
6778,2016-04-03,Playoffs Verbandsliga Herren,Phönix Leipzig,UHC Döbeln 06 II,7,1,T,F
3367,2016-04-03,1. FBL Herren,SC DHfK Leipzig,USV Halle Saalebiber,7,9,T,F
3999,2016-04-03,Regionalliga Süd Bayern,VfL Red Hocks Kaufering II,Post/Süd Panther Regensburg,8,6,T,F
2756,2016-04-03,2. FBL Herren Süd/Ost,Unihockey Igels Dresden,UHC Döbeln 06,8,7,T,F
62,2016-04-03,Playoffs Verbandsliga Herren,Floorball Grizzlys Salzwedel,USV Jena,8,3,T,F
9594,2016-04-03,Playoffs Verbandsliga Herren,USV TU Dresden II,SC DHfK Leipzig II,9,4,T,F
3589,2016-04-03,2. FBL Herren Nord/West,Hannover 96,Westfälischer Floorball Club,7,12,T,F
3184,2016-04-03,Regionalliga Süd Bayern,SG Nordheim / Augsburg,ESV Ingolstadt Floorball,1,10,T,F
1374,2016-04-03,2. FBL Herren Nord/West,DJK Holzbüttgen,Dragons Bonn,14,2,T,F
5452,2016-04-03,Regionalliga Süd Bayern,PSV Wikinger München,FC Stern München,6,5,T,F
2247,2016-04-09,Verbandsliga Baden-Württemberg,Tübingen Sharks,Floorball Mannheim,7,5,T,F
7298,2016-04-09,Playdowns 1. FBL Herren,USV Halle Saalebiber,ETV Piranhhas Hamburg,1,5,T,F
6911,2016-04-09,Verbandsliga Baden-Württemberg,Floorball Mannheim,TSV Calw Lions,7,7,T,F
529,2016-04-09,Regionalliga Herren Großfeld,Berliner FK,Floorball Turtles Berlin,2,5,T,F
2392,2016-04-09,Regionalliga West,TSG Erlensee,ASV Köln,8,3,T,F
4762,2016-04-09,Playoffs 1. FBL Herren,BAT Berlin,MFBC Leipzig,4,5,T,F
5333,2016-04-09,Regionalliga West,ASV Köln,TSV Tollwut Ebersgöns,1,9,T,F
5015,2016-04-09,Jamasi Regionalliga Nordwest Herren,ATS Buntentor Knights,SG Seebergen/Lilienthal,2,3,T,F
8242,2016-04-09,Verbandsliga Baden-Württemberg,DJK Giants Karlsruhe-Ost,Tübingen Sharks,2,5,T,F
544,2016-04-09,Regionalliga Herren Großfeld,BAT Berlin II,SG Floorball Nordost,3,1,T,F
7364,2016-04-09,Playoffs 2. FBL Herren,Unihockey Igels Dresden,TV Eiche Horn Bremen,11,7,T,F
3752,2016-04-09,Regionalliga West,TSV Tollwut Ebersgöns,TSG Erlensee,7,6,T,F
3838,2016-04-09,Playoffs 2. FBL Herren,Blau-Weiß 96 Schenefeld,TV 1883 Schriesheim,7,4,T,F
673,2016-04-09,Verbandsliga Baden-Württemberg,VBC Olympia 72 Ludwigshafen,DJK Giants Karlsruhe-Ost,13,4,T,F
3736,2016-04-09,Regionalliga Herren Großfeld,SC Potsdam,SG FTC+ Berlin,0,3,T,F
4238,2016-04-09,Verbandsliga Baden-Württemberg,TSV Calw Lions,VBC Olympia 72 Ludwigshafen,5,6,T,F
4184,2016-04-10,Playdowns 1. FBL Herren,SC DHfK Leipzig,Floor Fighters Chemnitz,4,8,T,F
805,2016-04-10,Playoffs 1. FBL Herren,Red Hocks Kaufering,Red Devils Wernigerode,1,4,T,F
783,2016-04-15,Jamasi Regionalliga Nordwest Herren,ATS Buntentor Knights,SG Bloherfelde/Sedelsberg,10,6,T,F
1293,2016-04-16,Playoffs 1. FBL Herren,MFBC Leipzig,BAT Berlin,9,2,T,F
737,2016-04-16,Regionalliga West,TSV Hochdahl,TSG Erlensee,1,4,T,F
8834,2016-04-16,Playoffs Verbandsliga Herren,USV TU Dresden II,Floorball Grizzlys Salzwedel,7,6,T,F
8275,2016-04-16,Playoffs 1. FBL Herren,Red Devils Wernigerode,Red Hocks Kaufering,9,3,T,F
5985,2016-04-16,Playoffs 2. FBL Herren,TV Eiche Horn Bremen,Unihockey Igels Dresden,7,4,T,F
2090,2016-04-16,Playoffs Verbandsliga Herren,USV TU Dresden II,Phönix Leipzig,7,1,T,F
4580,2016-04-16,Playdowns 1. FBL Herren,ETV Piranhhas Hamburg,USV Halle Saalebiber,6,5,T,F
7096,2016-04-16,Playoffs 2. FBL Herren,TV 1883 Schriesheim,Blau-Weiß 96 Schenefeld,8,2,T,F
4323,2016-04-16,Regionalliga West,Marburger Elche,SG Bonn/Refrath,3,0,T,F
7092,2016-04-16,Regionalliga West,TSV Tollwut Ebersgöns,Marburger Elche,8,2,T,F
1968,2016-04-16,Süddeutsches Final4,PSV Wikinger München,DJK Giants Karlsruhe-Ost,10,2,T,F
7077,2016-04-16,Verbandsliga Herren,ASV Köln,BSV Roxel 2,7,5,T,F
2993,2016-04-16,Süddeutsches Final4,Sportvg Feuerbach,ESV Ingolstadt Floorball,4,9,T,F
5492,2016-04-16,Verbandsliga Herren,Black Panthers Frisch-Auf Altenbochum,ASV Köln,1,2,T,F
2296,2016-04-16,Playoffs Verbandsliga Herren,Floorball Grizzlys Salzwedel,USV Halle Saalebiber II,1,2,T,F
2241,2016-04-16,Playoffs Verbandsliga Herren,Phönix Leipzig,USV Halle Saalebiber II,4,2,T,F
3042,2016-04-16,Regionalliga West,SV Floorball Butzbach 04 e.V.,TSV Hochdahl,8,1,T,F
8721,2016-04-16,Regionalliga West,TSG Erlensee,SV Floorball Butzbach 04 e.V.,7,5,T,F
7540,2016-04-16,Regionalliga West,SG Bonn/Refrath,TSV Tollwut Ebersgöns,0,9,T,F
5351,2016-04-16,Playdowns 1. FBL Herren,Floor Fighters Chemnitz,SC DHfK Leipzig,7,8,T,F
960,2016-04-17,Playoffs 2. FBL Herren,TV Eiche Horn Bremen,Unihockey Igels Dresden,6,3,T,F
4158,2016-04-17,Herren Regionalliga Nord,Gettorfer TV 1,SG Bordesholm/Preetz,9,5,T,F
5680,2016-04-17,Süddeutsches Final4,Sportvg Feuerbach,DJK Giants Karlsruhe-Ost,6,3,T,F
8748,2016-04-17,Playoffs 2. FBL Herren,TV 1883 Schriesheim,Blau-Weiß 96 Schenefeld,7,6,T,F
6669,2016-04-17,Süddeutsches Final4,ESV Ingolstadt Floorball,PSV Wikinger München,9,5,T,F
9062,2016-04-17,Herren Regionalliga Nord,PSV Flensburg,SG Kölln-Reisiek,7,6,T,F
1626,2016-04-17,Herren Regionalliga Nord,SG Tetenbüll/Siems,ETV PiranHHas 2,5,7,T,F
640,2016-04-17,Herren Verbandsliga Nord,TSV Schwarzenbek,TSC Wellingsbüttel,6,7,T,F
2645,2016-04-17,Herren Verbandsliga Nord,Kieler Floorball Klub 2,ETV PiranHHas 3,13,2,T,F
2599,2016-04-17,Playdowns 1. FBL Herren,Floor Fighters Chemnitz,SC DHfK Leipzig,6,4,T,F
4304,2016-04-17,Herren Verbandsliga Nord,SG Wyk/Husum,SG Gettorf / Barkelsby,7,6,T,F
5153,2016-04-23,Regionalliga Herren Großfeld,SC Potsdam,SG Floorball Nordost,5,11,T,F
4138,2016-04-23,Regionalliga Herren Großfeld,Floorball Turtles Berlin,BAT Berlin II,8,0,T,F
5818,2016-04-23,Regionalliga Herren Großfeld,SG FTC+ Berlin,Berliner FK,4,5,T,F
1390,2016-04-23,Regionalligameisterschaft Nord/West,Gettorfer TV 1,Frankfurt Falcons,2,6,T,F
8185,2016-04-23,Herren Verbandsliga Nord,SG Gettorf / Barkelsby,ETV PiranHHas 3,13,3,T,F
217,2016-04-25,Jamasi Regionalliga Nordwest Herren,ATS Buntentor Knights,TB Uphusen Vikings,5,14,T,F
65,2016-04-30,Verbandsliga Baden-Württemberg,TSV Calw Lions,Floorball Club Heidelberg,4,7,T,F
8637,2016-04-30,Playdowns 1. FBL Herren,USV Halle Saalebiber,SC DHfK Leipzig,2,7,T,F
6775,2016-04-30,Playoffs 2. FBL Herren,TV Eiche Horn Bremen,TV 1883 Schriesheim,9,6,T,F
9301,2016-04-30,Verbandsliga Baden-Württemberg,Tübingen Sharks,DJK Giants Karlsruhe-Ost,9,8,T,F
9662,2016-04-30,Verbandsliga Baden-Württemberg,DJK Giants Karlsruhe-Ost,Floorball Club Heidelberg,9,10,T,F
2069,2016-04-30,Verbandsliga Baden-Württemberg,Tübingen Sharks,VBC Olympia 72 Ludwigshafen,5,4,T,F
7296,2016-04-30,Regionalligameisterschaft Nord/West,Frankfurt Falcons,Gettorfer TV 1,2,3,T,F
4407,2016-04-30,Verbandsliga Baden-Württemberg,VBC Olympia 72 Ludwigshafen,TSV Calw Lions,7,3,T,F
6242,2016-05-01,Regionalliga Herren Großfeld Playoffs,BAT Berlin II,SG FTC+ Berlin,5,4,T,F
2083,2016-05-01,Playoffs 1. FBL Herren,Red Devils Wernigerode,TV Lilienthal,5,7,T,F
6103,2016-05-01,Regionalligameisterschaft Nord/West,Frankfurt Falcons,Gettorfer TV 1,4,3,T,F
4603,2016-05-01,Regionalliga Herren Großfeld Playoffs,Floorball Turtles Berlin,SG Floorball Nordost,10,3,T,F
7427,2016-05-01,Playoffs 1. FBL Herren,MFBC Leipzig,UHC Weißenfels,6,10,T,F
2864,2016-05-07,Regionalliga West,SG Bonn/Refrath,ASV Köln,0,9,T,F
5730,2016-05-07,Playdowns 1. FBL Herren,SC DHfK Leipzig,USV Halle Saalebiber,8,2,T,F
1516,2016-05-07,Regionalliga West,TSG Erlensee,Marburger Elche,7,3,T,F
772,2016-05-07,Playoffs 2. FBL Herren,TV 1883 Schriesheim,TV Eiche Horn Bremen,7,1,T,F
7848,2016-05-07,Playoffs 1. FBL Herren,UHC Weißenfels,MFBC Leipzig,10,4,T,F
1304,2016-05-07,Regionalliga West,TSV Hochdahl,Frankfurt Falcons,1,11,T,F
7024,2016-05-07,Regionalliga West,SV Floorball Butzbach 04 e.V.,SG Bonn/Refrath,11,2,T,F
8208,2016-05-07,Regionalliga West,SV Espenau Rangers,TSG Erlensee,4,11,T,F
8378,2016-05-07,Regionalliga West,Marburger Elche,SV Espenau Rangers,6,4,T,F
6764,2016-05-07,Playoffs 1. FBL Herren,TV Lilienthal,Red Devils Wernigerode,5,4,T,F
1816,2016-05-07,Regionalliga West,TSV Tollwut Ebersgöns,TSV Hochdahl,8,2,T,F
6692,2016-05-07,Regionalliga West,Frankfurt Falcons,TSV Tollwut Ebersgöns,4,1,T,F
4750,2016-05-07,Regionalliga West,ASV Köln,SV Floorball Butzbach 04 e.V.,7,3,T,F
4119,2016-05-08,Playoffs 2. FBL Herren,TV 1883 Schriesheim,TV Eiche Horn Bremen,4,2,T,F
9385,2016-05-14,Herren Verbandsliga Nord,Kieler Floorball Klub 2,BW96 Schenefeld 2,2,1,T,F
7328,2016-05-14,Stena Line FD-Pokal Herren,Red Hocks Kaufering,Red Devils Wernigerode,5,3,T,F
705,2016-05-14,Herren Verbandsliga Nord,TSV Schwarzenbek,SG Gettorf / Barkelsby,6,10,T,F
943,2016-05-14,Stena Line FD-Pokal Herren,UHC Weißenfels,UHC Döbeln 06,12,3,T,F
4329,2016-05-14,Herren Verbandsliga Nord,ETV PiranHHas 3,SG Wyk/Husum,2,10,T,F
2702,2016-05-16,Stena Line FD-Pokal Herren,UHC Weißenfels,Red Hocks Kaufering,9,5,T,F
4535,2016-05-20,Herren Verbandsliga Nord,ETV PiranHHas 3,TSC Wellingsbüttel,3,9,T,F
4530,2016-05-21,Regionalliga Herren Großfeld Playoffs,SG FTC+ Berlin,SG Floorball Nordost,10,3,T,F
9089,2016-05-21,Playoffs 1. FBL Herren,TV Lilienthal,UHC Weißenfels,4,8,T,F
3616,2016-05-21,Playoffs 1. FBL Herren,Red Devils Wernigerode,MFBC Leipzig,5,10,T,F
1938,2016-05-21,Regionalliga Herren Großfeld Playoffs,Floorball Turtles Berlin,BAT Berlin II,5,3,T,F
2734,2016-05-22,Relegation 1. / 2. FBL Herren,SC DHfK Leipzig,TV Eiche Horn Bremen,5,6,T,F
6880,2016-05-22,Relegation 2. FBL / RL NW,Westfälischer Floorball Club,Gettorfer TV 1,4,6,T,F
254,2016-05-28,Relegation 1. / 2. FBL Herren,TV Eiche Horn Bremen,SC DHfK Leipzig,9,6,T,F
5404,2016-05-28,Playoffs 1. FBL Herren,UHC Weißenfels,TV Lilienthal,5,3,T,F
9672,2016-05-28,Herren Verbandsliga Nord,Kieler Floorball Klub 2,TSV Schwarzenbek,5,6,T,F
6068,2016-06-11,Relegation 2. FBL / RL NW,Gettorfer TV 1,Westfälischer Floorball Club,2,5,T,F
3128,2016-06-12,Relegation 2. FBL / RL NW,Gettorfer TV 1,Westfälischer Floorball Club,4,3,T,F
9344,2016-09-17,1. FBL,TV Lilienthal,Red Devils Wernigerode,4,3,T,F
4324,2016-09-17,1. FBL,ETV Piranhhas Hamburg,Red Hocks Kaufering,5,7,T,F
6342,2016-09-17,Stena Line FD-Pokal (Herren),Black Lions Landsberg,MTV Mittelnkirchen,1,6,T,F
8801,2016-09-17,Stena Line FD-Pokal (Herren),SG Harzgerode/Großörner,Floorball Tigers Magdeburg,4,14,T,F
2691,2016-09-18,Stena Line FD-Pokal (Herren),Black Panthers Altenbochum,Marburger Elche,1,17,T,F
6980,2016-09-18,Stena Line FD-Pokal (Herren),BSV Roxel 2,USV Halle Saalebiber,0,15,T,F
6256,2016-09-18,1. FBL,BAT Berlin,Floor Fighters Chemnitz,12,4,T,F
7330,2016-09-18,1. FBL,UHC Sparkasse Weißenfels,MFBC Leipzig,13,5,T,F
8822,2016-09-18,Stena Line FD-Pokal (Herren),Red Devils Wernigerode (U23),Floorball Turtles Berlin,8,5,T,F
3902,2016-09-18,Stena Line FD-Pokal (Herren),USV Jena,Unihockey Igels Dresden,6,19,T,F
693,2016-09-18,Stena Line FD-Pokal (Herren),TSV Calw Lions,Dümptener Füchse,1,7,T,F
6555,2016-09-18,Stena Line FD-Pokal (Herren),SC DHfK Leipzig,Frankfurt Falcons,20,5,T,F
2196,2016-09-24,1. FBL,Red Hocks Kaufering,UHC Sparkasse Weißenfels,4,11,T,F
1837,2016-09-24,Verbandsliga Ost Herren Staffel 1,Partisan Connewitz,USV TU Dresden II,5,10,T,F
1555,2016-09-24,Herren Regionalliga Nord,SG Kölln-Reisiek/Brunsbüttel,PSV Flensburg,0,7,T,F
8105,2016-09-24,1. FBL,TV Eiche Horn Bremen,TV Lilienthal,5,9,T,F
9602,2016-09-24,Verbandsliga Ost Herren Staffel 1,MFBC Grimma (D),SSV Heidenau,0,8,T,F
148,2016-09-24,1. FBL,MFBC Leipzig,TV Schriesheim,12,6,T,F
9008,2016-09-24,2. FBL Nord/West,Gettorf Seahawks,Blau-Weiß 96 Schenefeld,3,6,T,F
8749,2016-09-24,2. FBL Süd/Ost,UHC Döbeln 06,USV Halle Saalebiber,6,2,T,F
3002,2016-09-24,2. FBL Nord/West,SSF Dragons Bonn,Hannover 96,10,2,T,F
3150,2016-09-24,1. FBL,Red Devils Wernigerode,BAT Berlin,3,4,T,F
3025,2016-09-24,2. FBL Süd/Ost,Floorball Tigers Magdeburg,SC DHfK Leipzig,5,9,T,F
5031,2016-09-24,Herren Regionalliga Nord,ETV Piranhhas Hamburg 2,SG Bordesholm/Preetz,7,5,T,F
5261,2016-09-24,2. FBL Nord/West,Dümptener Füchse,TSV Neuwittenbek,8,6,T,F
6554,2016-09-24,Herren Regionalliga Nord,Kieler Floorball Klub 1,TSC Wellingsbüttel,9,4,T,F
4717,2016-09-25,1. FBL,TV Lilienthal,MFBC Leipzig,8,7,T,F
4829,2016-09-25,2. FBL Nord/West,DJK Holzbüttgen,TSV Neuwittenbek,2,5,T,F
7394,2016-09-25,1. FBL,Red Hocks Kaufering,Floor Fighters Chemnitz,6,5,T,F
9577,2016-09-25,1. FBL,ETV Piranhhas Hamburg,Red Devils Wernigerode,7,3,T,F
8367,2016-09-25,Regionalliga Ost Herren,MFBC Schkeuditz/Leipzig,UHC Sparkasse Weißenfels II,7,4,T,F
7845,2016-09-25,2. FBL Süd/Ost,BAT Berlin II,Unihockey Igels Dresden,6,12,T,F
9549,2016-09-25,Regionalliga Ost Herren,UV Zwigge 07,Red Devils Wernigerode (U23),2,10,T,F
2103,2016-09-25,1. FBL,UHC Sparkasse Weißenfels,TV Schriesheim,20,3,T,F
7093,2016-09-25,Verbandsliga Ost Herren Staffel 2,UHC Sparkasse Weißenfels (D),UHC Elster,3,7,T,F
5053,2016-09-25,Verbandsliga Ost Herren Staffel 2,USV Jena,SG Harzgerode/Großörner,6,5,T,F
3037,2016-10-01,Floorball Regionalliga West Herren GF,Floorball Mainz,SV Espenau Rangers,8,6,T,F
1019,2016-10-01,Regionalliga Ost Herren,Black Lions Landsberg,UHC Sparkasse Weißenfels II,0,18,T,F
6568,2016-10-01,Floorball Regionalliga West Herren GF,TSG Erlensee 1874,Marburger Elche,7,3,T,F
6017,2016-10-01,2. FBL Nord/West,SSF Dragons Bonn,Dümptener Füchse,3,4,T,F
6971,2016-10-01,Verbandsliga Ost Herren Staffel 1,SSV Heidenau,Unihockey Igels Dresden II,3,5,T,F
7708,2016-10-01,1. FBL,Floor Fighters Chemnitz,UHC Sparkasse Weißenfels,3,14,T,F
3807,2016-10-01,1. FBL,Red Devils Wernigerode,Red Hocks Kaufering,13,2,T,F
1379,2016-10-01,Verbandsliga Ost Herren Staffel 1,Partisan Connewitz,MFBC Grimma (D),6,5,T,F
8684,2016-10-01,2. FBL Nord/West,TSV Neuwittenbek,Gettorf Seahawks,6,3,T,F
7178,2016-10-01,Floorball Regionalliga West Herren GF,Floorball Mainz,Marburger Elche,4,5,T,F
170,2016-10-01,1. FBL,MFBC Leipzig,BAT Berlin,7,3,T,F
5117,2016-10-01,1. FBL,TV Eiche Horn Bremen,ETV Piranhhas Hamburg,3,6,T,F
4554,2016-10-01,Regionalliga Ost Herren,Red Devils Wernigerode (U23),Floor Fighters Chemnitz II,2,3,T,F
2641,2016-10-01,Floorball Regionalliga West Herren GF,SV Espenau Rangers,TSG Erlensee 1874,3,7,T,F
1737,2016-10-01,1. FBL,TV Schriesheim,TV Lilienthal,7,15,T,F
2733,2016-10-01,2. FBL Süd/Ost,USV Halle Saalebiber,BAT Berlin II,11,2,T,F
383,2016-10-02,Verbandsliga West Herren GF,Dümptener Füchse 2,BTG Teutonia Bielefeld,1,2,T,F
8957,2016-10-02,2. FBL Süd/Ost,USV TU Dresden,UHC Döbeln 06,3,6,T,F
3804,2016-10-02,Floorball Regionalliga West Herren GF,TSV Tollwut Ebersgöns,Floorball Butzbach,11,2,T,F
1093,2016-10-02,Verbandsliga West Herren GF,DJK Holzbüttgen 2,Dümptener Füchse 2,2,1,T,F
