,ID,Date,League,GT1,GT2,T1ID,T2ID
3279,14375,2019-01-20,1. FBL,6,3,97,19
3280,13933,2019-01-20,Herren Regionalliga Nord,11,5,175,111
3281,13934,2019-01-20,Herren Regionalliga Nord,5,2,39,93
3282,13935,2019-01-20,Herren Regionalliga Nord,4,8,23,106
3283,15465,2019-01-20,Regionalliga Ost Herren,5,3,205,211
3284,13960,2019-01-20,Herren Verbandsliga Nord,2,11,182,101
3285,14436,2019-01-20,2. FBL Nord/West,14,4,158,174
3286,14376,2019-01-20,1. FBL,5,4,11,38
3287,14377,2019-01-20,1. FBL,8,7,76,26
3288,14506,2019-01-20,2. FBL Süd/Ost,4,7,200,210
3289,15464,2019-01-20,Regionalliga Ost Herren,16,3,90,202
3290,14505,2019-01-20,2. FBL Süd/Ost,8,2,207,46
3291,14438,2019-01-26,2. FBL Nord/West,6,11,4,158
3292,16076,2019-01-26,Jamasi Regionalliga Nordwest Herren,16,5,170,85
3293,14439,2019-01-26,2. FBL Nord/West,12,4,194,32
3294,14382,2019-01-26,1. FBL,3,4,26,97
3295,16075,2019-01-26,Jamasi Regionalliga Nordwest Herren,9,4,3,70
3296,14510,2019-01-26,2. FBL Süd/Ost,1,8,46,210
3297,15264,2019-01-26,Verbandsliga Ost Herren St. 2,9,3,60,55
3298,14381,2019-01-26,1. FBL,8,4,38,48
3299,14380,2019-01-26,1. FBL,3,5,76,203
3300,14509,2019-01-26,2. FBL Süd/Ost,6,8,99,31
3301,14508,2019-01-26,2. FBL Süd/Ost,4,11,200,197
3302,14379,2019-01-26,1. FBL,9,3,80,217
3303,14378,2019-01-26,1. FBL,3,0,19,11
3304,16074,2019-01-26,Jamasi Regionalliga Nordwest Herren,5,29,69,71
3305,15263,2019-01-26,Verbandsliga Ost Herren St. 2,6,2,43,82
3306,14437,2019-01-26,2. FBL Nord/West,5,8,68,20
3307,14511,2019-01-27,2. FBL Süd/Ost,6,5,105,31
3308,13794,2019-01-27,Regionalliga Süd Staffel Bayern Süd,5,3,77,192
3309,14512,2019-01-27,2. FBL Süd/Ost,10,15,207,197
3310,13795,2019-01-27,Regionalliga Süd Staffel Bayern Süd,8,2,30,86
3311,14650,2019-01-27,RL West (Hessen) - Herren GF,10,12,166,64
3312,14921,2019-01-27,Regionalliga NRW Herren,3,1,1,27
3313,14652,2019-01-27,RL West (Hessen) - Herren GF,9,7,54,176
3314,14920,2019-01-27,Regionalliga NRW Herren,3,5,27,159
3315,14384,2019-01-27,1. FBL,6,7,26,19
3316,14383,2019-01-27,1. FBL,8,7,203,217
3317,15466,2019-01-27,Regionalliga Ost Herren,11,6,98,178
3318,15467,2019-01-27,Regionalliga Ost Herren,3,16,211,90
3319,15468,2019-01-27,Regionalliga Ost Herren,10,4,49,202
3320,15469,2019-01-27,Regionalliga Ost Herren,3,7,213,83
3321,14651,2019-01-27,RL West (Hessen) - Herren GF,5,6,84,56
3322,14839,2019-01-27,Regionalliga Süd: Staffel BW,5,3,24,183
3323,14922,2019-01-27,Regionalliga NRW Herren,3,5,1,159
3324,16077,2019-01-27,Jamasi Regionalliga Nordwest Herren,5,3,145,194
3325,14840,2019-01-27,Regionalliga Süd: Staffel BW,1,7,156,155
3326,14442,2019-01-27,2. FBL Nord/West,5,1,20,174
3327,14441,2019-01-27,2. FBL Nord/West,10,5,4,68
3328,14440,2019-01-27,2. FBL Nord/West,8,18,66,158
3329,14838,2019-01-27,Regionalliga Süd: Staffel BW,5,6,165,209
3330,16079,2019-02-02,Jamasi Regionalliga Nordwest Herren,3,6,3,194
3331,16078,2019-02-02,Jamasi Regionalliga Nordwest Herren,10,19,85,71
3332,15473,2019-02-02,Regionalliga Ost Herren,3,7,205,213
3333,15470,2019-02-02,Regionalliga Ost Herren,13,4,178,202
3334,15471,2019-02-02,Regionalliga Ost Herren,3,10,83,90
3335,15472,2019-02-02,Regionalliga Ost Herren,3,7,211,49
3336,15230,2019-02-03,Verbandsliga Ost Herren St. 1,2,4,161,212
3337,15231,2019-02-03,Verbandsliga Ost Herren St. 1,6,5,208,51
3338,15266,2019-02-03,Verbandsliga Ost Herren St. 2,5,18,82,60
3339,15265,2019-02-03,Verbandsliga Ost Herren St. 2,5,6,15,179
3340,15807,2019-02-09,Regionalliga Süd: Staffel BW,2,1,165,155
3341,13796,2019-02-09,Regionalliga Süd Staffel Bayern Süd,4,7,77,219
3342,14386,2019-02-09,1. FBL,8,5,48,19
3343,13936,2019-02-09,Herren Regionalliga Nord,9,10,93,106
3344,13938,2019-02-09,Herren Regionalliga Nord,4,1,111,23
3345,14841,2019-02-09,Regionalliga Süd: Staffel BW,5,9,183,209
3346,14515,2019-02-09,2. FBL Süd/Ost,4,5,210,207
3347,14514,2019-02-09,2. FBL Süd/Ost,7,6,46,200
3348,14513,2019-02-09,2. FBL Süd/Ost,10,2,197,99
3349,14842,2019-02-09,Regionalliga Süd: Staffel BW,7,3,24,156
3350,14445,2019-02-09,2. FBL Nord/West,6,2,158,194
3351,14444,2019-02-09,2. FBL Nord/West,7,8,32,4
3352,14443,2019-02-09,2. FBL Nord/West,7,3,174,68
3353,13797,2019-02-09,Regionalliga Süd Staffel Bayern Süd,2,3,86,192
3354,13962,2019-02-09,Herren Verbandsliga Nord,17,1,5,182
3355,13963,2019-02-09,Herren Verbandsliga Nord,2,8,101,143
3356,15232,2019-02-09,Verbandsliga Ost Herren St. 1,2,5,201,161
3357,14387,2019-02-09,1. FBL,3,9,76,97
3358,15233,2019-02-09,Verbandsliga Ost Herren St. 1,1,8,212,215
3359,14385,2019-02-10,1. FBL,5,10,217,38
3360,14388,2019-02-10,1. FBL,7,6,203,80
3361,14517,2019-02-10,2. FBL Süd/Ost,9,12,45,99
3362,14516,2019-02-10,2. FBL Süd/Ost,13,5,31,200
3363,14389,2019-02-10,1. FBL,2,4,11,26
3364,15477,2019-02-10,Regionalliga Ost Herren,19,4,213,202
3365,15476,2019-02-10,Regionalliga Ost Herren,9,17,205,49
3366,15475,2019-02-10,Regionalliga Ost Herren,1,9,211,178
3367,15474,2019-02-10,Regionalliga Ost Herren,13,6,98,83
3368,14448,2019-02-10,2. FBL Nord/West,5,6,158,32
3369,14447,2019-02-10,2. FBL Nord/West,7,8,20,4
3370,16080,2019-02-10,Jamasi Regionalliga Nordwest Herren,24,2,145,70
3371,16081,2019-02-10,Jamasi Regionalliga Nordwest Herren,6,13,69,170
3372,14446,2019-02-10,2. FBL Nord/West,1,7,66,194
3373,13799,2019-02-16,Regionalliga Süd Staffel Bayern Süd,3,7,86,77
3374,14390,2019-02-16,1. FBL,5,6,97,203
3375,14518,2019-02-16,2. FBL Süd/Ost,8,3,99,46
3376,14519,2019-02-16,2. FBL Süd/Ost,19,8,200,45
3377,15268,2019-02-16,Verbandsliga Ost Herren St. 2,4,8,55,43
3378,14520,2019-02-16,2. FBL Süd/Ost,6,1,210,105
3379,14925,2019-02-16,Regionalliga NRW Herren,10,3,159,27
3380,14924,2019-02-16,Regionalliga NRW Herren,4,1,159,1
3381,14923,2019-02-16,Regionalliga NRW Herren,7,2,1,27
3382,14391,2019-02-16,1. FBL,5,0,76,11
3383,14655,2019-02-16,RL West (Hessen) - Herren GF,14,4,176,56
3384,14450,2019-02-16,2. FBL Nord/West,11,3,194,20
3385,14451,2019-02-16,2. FBL Nord/West,0,10,68,32
3386,14654,2019-02-16,RL West (Hessen) - Herren GF,4,3,54,166
3387,13798,2019-02-16,Regionalliga Süd Staffel Bayern Süd,8,7,219,30
3388,14653,2019-02-16,RL West (Hessen) - Herren GF,4,12,84,64
3389,15269,2019-02-16,Verbandsliga Ost Herren St. 2,11,2,15,82
3390,14392,2019-02-16,1. FBL,5,3,217,19
3391,14393,2019-02-16,1. FBL,8,9,38,80
3392,14394,2019-02-16,1. FBL,8,5,26,48
3393,14449,2019-02-16,2. FBL Nord/West,6,9,66,174
3394,15267,2019-02-16,Verbandsliga Ost Herren St. 2,6,9,179,60
3395,13964,2019-02-17,Herren Verbandsliga Nord,3,15,182,143
3396,13941,2019-02-17,Herren Regionalliga Nord,5,19,23,175
3397,14521,2019-02-17,2. FBL Süd/Ost,12,6,31,207
3398,13940,2019-02-17,Herren Regionalliga Nord,5,6,93,111
3399,13939,2019-02-17,Herren Regionalliga Nord,6,7,106,39
3400,13965,2019-02-17,Herren Verbandsliga Nord,6,11,101,168
3401,15481,2019-02-17,Regionalliga Ost Herren,9,8,178,49
3402,14522,2019-02-17,2. FBL Süd/Ost,5,6,105,46
3403,15480,2019-02-17,Regionalliga Ost Herren,10,4,213,211
3404,16824,2019-02-17,FD-Pokal Herren,3,6,11,76
3405,14897,2019-02-17,Verbandsliga NRW Herren,6,3,21,33
3406,14452,2019-02-17,2. FBL Nord/West,4,10,4,174
3407,14896,2019-02-17,Verbandsliga NRW Herren,4,3,16,22
3408,14895,2019-02-17,Verbandsliga NRW Herren,9,7,16,21
3409,14894,2019-02-17,Verbandsliga NRW Herren,6,2,22,33
3410,16010,2019-02-23,Herren Großfeld Regionalliga,5,6,152,62
3411,16011,2019-02-23,Herren Großfeld Regionalliga,2,13,162,8
3412,16012,2019-02-23,Herren Großfeld Regionalliga,8,1,103,13
3413,14396,2019-02-23,1. FBL,5,4,217,26
3414,14395,2019-02-23,1. FBL,6,5,203,38
3415,14453,2019-02-23,2. FBL Nord/West,6,4,174,194
3416,16083,2019-02-23,Jamasi Regionalliga Nordwest Herren,3,5,145,3
3417,16082,2019-02-23,Jamasi Regionalliga Nordwest Herren,6,5,194,170
3418,14455,2019-02-23,2. FBL Nord/West,5,2,20,66
3419,14397,2019-02-23,1. FBL,6,12,48,76
3420,14454,2019-02-23,2. FBL Nord/West,2,18,68,158
3421,14523,2019-02-23,2. FBL Süd/Ost,5,8,200,105
3422,15483,2019-02-23,Regionalliga Ost Herren,20,6,49,83
3423,15235,2019-02-23,Verbandsliga Ost Herren St. 1,4,7,215,208
3424,15234,2019-02-23,Verbandsliga Ost Herren St. 1,1,4,212,201
3425,14527,2019-02-23,2. FBL Süd/Ost,8,9,45,46
3426,15485,2019-02-23,Regionalliga Ost Herren,8,4,202,211
3427,14928,2019-02-23,Regionalliga NRW Herren,4,5,184,27
3428,14927,2019-02-23,Regionalliga NRW Herren,2,3,184,1
3429,15482,2019-02-23,Regionalliga Ost Herren,9,6,90,98
3430,14843,2019-02-23,Regionalliga Süd: Staffel BW,14,2,209,156
3431,14926,2019-02-23,Regionalliga NRW Herren,0,1,27,1
3432,14844,2019-02-23,Regionalliga Süd: Staffel BW,1,8,155,24
3433,15484,2019-02-23,Regionalliga Ost Herren,3,9,205,178
3434,14845,2019-02-23,Regionalliga Süd: Staffel BW,13,6,165,183
3435,14524,2019-02-23,2. FBL Süd/Ost,14,2,197,210
3436,14456,2019-02-24,2. FBL Nord/West,7,6,32,66
3437,14525,2019-02-24,2. FBL Süd/Ost,4,7,207,99
3438,14900,2019-02-24,Verbandsliga NRW Herren,3,2,2,16
3439,14901,2019-02-24,Verbandsliga NRW Herren,3,1,21,28
3440,13800,2019-02-24,Regionalliga Süd Staffel Bayern Süd,8,6,192,30
3441,16085,2019-02-24,Jamasi Regionalliga Nordwest Herren,1,20,70,85
3442,16086,2019-02-24,Jamasi Regionalliga Nordwest Herren,25,4,71,69
3443,14399,2019-02-24,1. FBL,2,9,11,97
3444,14398,2019-02-24,1. FBL,10,6,80,19
3445,14899,2019-02-24,Verbandsliga NRW Herren,7,4,2,21
3446,13801,2019-02-24,Regionalliga Süd Staffel Bayern Süd,14,4,219,86
3447,14898,2019-02-24,Verbandsliga NRW Herren,1,3,28,16
3448,14526,2019-02-24,2. FBL Süd/Ost,17,2,197,31
3449,16015,2019-03-02,Herren Großfeld Regionalliga,11,4,62,162
3450,14529,2019-03-02,2. FBL Süd/Ost,5,9,46,31
3451,16087,2019-03-02,Jamasi Regionalliga Nordwest Herren,10,6,71,194
3452,16088,2019-03-02,Jamasi Regionalliga Nordwest Herren,7,8,69,70
3453,16014,2019-03-02,Herren Großfeld Regionalliga,2,6,13,8
3454,16941,2019-03-02,Herren Regionalliga Nord,3,2,39,23
3455,13966,2019-03-02,Herren Verbandsliga Nord,4,8,143,5
3456,13967,2019-03-02,Herren Verbandsliga Nord,18,1,168,182
3457,14403,2019-03-02,1. FBL,6,7,26,80
3458,14402,2019-03-02,1. FBL,5,7,19,38
3459,14400,2019-03-02,1. FBL,11,6,203,11
3460,16013,2019-03-02,Herren Großfeld Regionalliga,1,7,152,103
3461,14528,2019-03-02,2. FBL Süd/Ost,7,2,105,99
3462,15236,2019-03-02,Verbandsliga Ost Herren St. 1,10,3,51,212
3463,15237,2019-03-02,Verbandsliga Ost Herren St. 1,4,6,161,208
3464,14530,2019-03-02,2. FBL Süd/Ost,18,1,210,45
3465,14656,2019-03-02,RL West (Hessen) - Herren GF,10,2,56,166
3466,14401,2019-03-02,1. FBL,8,7,76,217
3467,14458,2019-03-02,2. FBL Nord/West,10,4,158,20
3468,13942,2019-03-02,Herren Regionalliga Nord,7,4,175,93
3469,13944,2019-03-02,Herren Regionalliga Nord,3,9,111,106
3470,14457,2019-03-02,2. FBL Nord/West,5,3,194,68
3471,14657,2019-03-02,RL West (Hessen) - Herren GF,12,1,176,84
3472,15487,2019-03-02,Regionalliga Ost Herren,17,6,83,202
3473,15488,2019-03-02,Regionalliga Ost Herren,9,7,49,90
3474,14658,2019-03-02,RL West (Hessen) - Herren GF,9,4,54,64
3475,14846,2019-03-02,Regionalliga Süd: Staffel BW,2,12,156,183
3476,14847,2019-03-02,Regionalliga Süd: Staffel BW,3,2,209,155
3477,14848,2019-03-02,Regionalliga Süd: Staffel BW,6,7,24,165
3478,14532,2019-03-03,2. FBL Süd/Ost,2,31,45,197
3479,15489,2019-03-03,Regionalliga Ost Herren,8,5,178,213
3480,15490,2019-03-03,Regionalliga Ost Herren,12,4,98,205
3481,14404,2019-03-03,1. FBL,14,8,97,48
3482,13802,2019-03-03,Regionalliga Süd Staffel Bayern Süd,8,2,30,86
3483,14531,2019-03-03,2. FBL Süd/Ost,18,5,207,200
3484,14460,2019-03-03,2. FBL Nord/West,4,5,32,174
3485,13803,2019-03-03,Regionalliga Süd Staffel Bayern Süd,5,3,77,192
3486,14459,2019-03-03,2. FBL Nord/West,11,3,4,66
3487,16096,2019-03-03,Jamasi Regionalliga Nordwest Herren,8,29,70,170
3488,17098,2019-03-09,FD-Pokal Herren,6,5,97,80
3489,16004,2019-03-09,Herren Großfeld Regionalliga,19,4,152,162
3490,17097,2019-03-09,FD-Pokal Herren,5,4,76,203
3491,17142,2019-03-10,FD-Pokal Herren,8,5,76,97
3492,13804,2019-03-16,Regionalliga Süd Staffel Bayern Süd,5,6,219,30
3493,13946,2019-03-16,Herren Regionalliga Nord,9,5,39,111
3494,13947,2019-03-16,Herren Regionalliga Nord,8,1,23,93
3495,13805,2019-03-16,Regionalliga Süd Staffel Bayern Süd,2,11,86,77
3496,13969,2019-03-16,Herren Verbandsliga Nord,10,9,5,101
3497,17114,2019-03-16,Herren GF Playoffs,16,3,176,64
3498,17115,2019-03-16,Herren GF Playoffs,5,5,54,56
3499,17118,2019-03-16,2. FBL - Playoffs,6,10,99,158
3500,17121,2019-03-16,2. FBL - Playoffs,3,9,194,197
3501,17127,2019-03-16,1. FBL - Playoffs,2,4,76,38
3502,13968,2019-03-16,Herren Verbandsliga Nord,10,9,168,143
3503,15271,2019-03-16,Verbandsliga Ost Herren St. 2,9,6,15,55
3504,15272,2019-03-16,Verbandsliga Ost Herren St. 2,10,5,60,43
3505,15270,2019-03-16,Verbandsliga Ost Herren St. 2,11,8,179,82
3506,16093,2019-03-16,Jamasi Regionalliga Nordwest Herren,6,10,85,170
3507,16092,2019-03-16,Jamasi Regionalliga Nordwest Herren,18,1,3,69
3508,16091,2019-03-16,Jamasi Regionalliga Nordwest Herren,10,5,194,70
3509,17124,2019-03-17,1. FBL - Playoffs,2,7,26,97
3510,14931,2019-03-17,Regionalliga NRW Herren,2,7,27,159
3511,14930,2019-03-17,Regionalliga NRW Herren,3,2,27,184
3512,14929,2019-03-17,Regionalliga NRW Herren,6,9,184,159
3513,17136,2019-03-17,1. FBL - Playdowns,4,6,48,19
3514,17116,2019-03-17,Herren GF Playoffs,0,12,64,176
3515,16017,2019-03-17,Herren Großfeld Regionalliga,6,8,8,103
3516,16018,2019-03-17,Herren Großfeld Regionalliga,3,12,162,152
3517,16016,2019-03-17,Herren Großfeld Regionalliga,6,10,13,62
3518,17117,2019-03-17,Herren GF Playoffs,3,11,56,54
3519,16098,2019-03-17,Jamasi Regionalliga Nordwest Herren,14,3,85,194
3520,16097,2019-03-17,Jamasi Regionalliga Nordwest Herren,21,7,71,3
3521,17137,2019-03-23,1. FBL - Playdowns,8,9,19,48
3522,17128,2019-03-23,1. FBL - Playoffs,6,11,38,76
3523,13806,2019-03-23,Regionalliga Süd Staffel Bayern Süd,1,9,192,219
3524,13807,2019-03-23,Regionalliga Süd Staffel Bayern Süd,2,8,30,77
3525,17125,2019-03-23,1. FBL - Playoffs,5,4,97,26
3526,16020,2019-03-23,Herren Großfeld Regionalliga,7,18,152,8
3527,16019,2019-03-23,Herren Großfeld Regionalliga,19,1,103,62
3528,17145,2019-03-23,Playoffs Regionalliga Ost Herren,9,8,90,178
3529,17146,2019-03-23,Playoffs Regionalliga Ost Herren,4,3,98,213
3530,17122,2019-03-23,2. FBL - Playoffs,6,5,197,194
3531,17119,2019-03-23,2. FBL - Playoffs,14,2,158,99
3532,15238,2019-03-23,Verbandsliga Ost Herren St. 1,6,5,215,51
3533,15239,2019-03-23,Verbandsliga Ost Herren St. 1,3,4,201,208
3534,16021,2019-03-23,Herren Großfeld Regionalliga,1,18,162,13
3535,14906,2019-03-24,Verbandsliga NRW Herren,5,2,21,16
3536,17129,2019-03-24,1. FBL - Playoffs,7,6,76,38
3537,14907,2019-03-24,Verbandsliga NRW Herren,11,2,33,21
3538,17138,2019-03-24,1. FBL - Playdowns,4,5,19,48
3539,17172,2019-03-24,Playoffs Regionalliga Ost Herren,3,6,213,178
3540,14905,2019-03-24,Verbandsliga NRW Herren,4,10,16,33
3541,14903,2019-03-24,Verbandsliga NRW Herren,0,2,2,22
3542,14902,2019-03-24,Verbandsliga NRW Herren,2,2,28,2
3543,14851,2019-03-24,Regionalliga Süd: Staffel BW,4,6,183,155
3544,14850,2019-03-24,Regionalliga Süd: Staffel BW,3,1,209,24
3545,14849,2019-03-24,Regionalliga Süd: Staffel BW,9,0,165,156
3546,17173,2019-03-24,Playoffs Regionalliga Ost Herren,6,3,98,90
3547,14904,2019-03-24,Verbandsliga NRW Herren,2,5,28,22
3548,17160,2019-03-30,Herren GF Playoffs,7,4,176,54
3549,17159,2019-03-30,Herren GF Playoffs,6,2,64,56
3550,17187,2019-03-30,1. FBL - Playoffs,2,8,97,80
3551,17186,2019-03-30,1. FBL - Playoffs,9,3,76,203
3552,17175,2019-03-30,2. FBL - Playoffs,9,6,197,158
3553,16099,2019-03-30,Jamasi Regionalliga Nordwest Herren,3,1,194,145
3554,17025,2019-03-30,Herren Großfeld Regionalliga Playoffs,3,7,103,62
3555,17024,2019-03-30,Herren Großfeld Regionalliga Playoffs,6,3,8,13
3556,16102,2019-03-30,Jamasi Regionalliga Nordwest Herren,0,40,70,71
3557,16100,2019-03-30,Jamasi Regionalliga Nordwest Herren,12,6,170,3
3558,16101,2019-03-30,Jamasi Regionalliga Nordwest Herren,7,8,69,85
3559,15241,2019-03-31,Verbandsliga Ost Herren St. 1,11,3,208,212
3560,15240,2019-03-31,Verbandsliga Ost Herren St. 1,1,9,215,161
3561,17161,2019-03-31,Herren GF Playoffs,7,10,56,64
3562,15242,2019-03-31,Verbandsliga Ost Herren St. 1,8,7,51,201
3563,17162,2019-03-31,Herren GF Playoffs,6,4,54,176
3564,17026,2019-03-31,Herren Großfeld Regionalliga Playoffs,6,8,13,103
3565,13950,2019-03-31,Herren Regionalliga Nord,7,8,106,23
3566,13948,2019-03-31,Herren Regionalliga Nord,12,17,111,175
3567,14412,2019-03-31,2. FBL Nord/West,8,3,174,20
3568,13971,2019-03-31,Herren Verbandsliga Nord,17,0,101,182
3569,13949,2019-03-31,Herren Regionalliga Nord,6,7,93,39
3570,13970,2019-03-31,Herren Verbandsliga Nord,13,3,5,168
3571,17027,2019-03-31,Herren Großfeld Regionalliga Playoffs,9,4,8,62
3572,17212,2019-04-06,Herren GF Playoffs,7,4,176,159
3573,17191,2019-04-06,1. FBL - Playoffs,5,8,203,76
3574,17188,2019-04-06,1. FBL - Playoffs,9,6,80,97
3575,17094,2019-04-06,Herren Regionalliga Nord,6,10,39,175
3576,17176,2019-04-06,2. FBL - Playoffs,5,8,158,197
3577,17099,2019-04-06,Süddeutsche Meisterschaft Herren GF,5,2,165,219
3578,17100,2019-04-06,Süddeutsche Meisterschaft Herren GF,4,5,77,209
3579,17204,2019-04-07,Quali zur Regionalligameisterschaft,23,1,90,162
3580,17213,2019-04-07,Herren GF Playoffs,7,3,159,176
3581,17203,2019-04-07,Quali zur Regionalligameisterschaft,7,6,103,178
3582,17101,2019-04-07,Süddeutsche Meisterschaft Herren GF,2,1,219,77
3583,17102,2019-04-07,Süddeutsche Meisterschaft Herren GF,2,1,165,209
3584,17262,2019-04-13,1. FBL - Playoffs,5,4,203,97
3585,17257,2019-04-13,Relegation 1. FBL / 2. FBL,7,9,19,158
3586,17274,2019-04-13,Regionalligameisterschaft Süd/Ost,4,2,155,103
3587,17254,2019-04-13,1. FBL - Playoffs,9,10,76,80
3588,17220,2019-04-13,Playoffs Verbandsliga Ost Herren,8,3,15,161
3589,17218,2019-04-13,Playoffs Verbandsliga Ost Herren,10,3,208,43
3590,17219,2019-04-13,Playoffs Verbandsliga Ost Herren,5,2,51,179
3591,17221,2019-04-13,Playoffs Verbandsliga Ost Herren,12,2,60,215
3592,16829,2019-04-14,Jamasi Regionalliga Nordwest Herren,8,7,145,85
3593,16830,2019-04-14,Jamasi Regionalliga Nordwest Herren,8,2,194,69
3594,16831,2019-04-14,Jamasi Regionalliga Nordwest Herren,8,20,170,71
3595,16832,2019-04-14,Jamasi Regionalliga Nordwest Herren,5,4,70,3
3596,17255,2019-04-20,1. FBL - Playoffs,10,5,80,76
3597,17260,2019-04-20,Relegation 1. FBL / 2. FBL,6,7,158,19
3598,17261,2019-04-21,Relegation 1. FBL / 2. FBL,8,7,158,19
3599,13973,2019-04-27,Herren Verbandsliga Nord,6,29,182,5
3600,13972,2019-04-27,Herren Verbandsliga Nord,4,6,143,101
3601,13953,2019-04-27,Herren Regionalliga Nord,5,8,175,39
3602,13952,2019-04-27,Herren Regionalliga Nord,9,4,106,93
3603,13951,2019-04-27,Herren Regionalliga Nord,5,9,23,111
3604,17244,2019-05-04,Playoffs Verbandsliga Ost Herren,10,4,208,15
3605,17245,2019-05-04,Playoffs Verbandsliga Ost Herren,10,5,60,51
3606,17247,2019-05-05,Playoffs Verbandsliga Ost Herren,2,6,208,60
3607,17276,2019-05-05,Regionalligameisterschaft Süd/Ost,8,1,90,155
3608,17246,2019-05-05,Playoffs Verbandsliga Ost Herren,10,5,15,51
3609,17275,2019-05-11,Regionalligameisterschaft Süd/Ost,5,8,103,90
3610,16050,2019-05-19,Jamasi Regionalliga Nordwest Herren,20,4,170,69
3611,17432,2019-05-19,Relegation RL/VL Ost Herren,5,8,205,208
3612,16051,2019-05-19,Jamasi Regionalliga Nordwest Herren,19,1,85,70
3613,17433,2019-05-25,Relegation RL/VL Ost Herren,7,8,208,205
3614,17434,2019-05-26,Relegation RL/VL Ost Herren,7,3,208,205
3615,18576,2019-08-31,Jamasi Regionalliga Nordwest Herren,21,1,76,3
3616,18574,2019-08-31,Jamasi Regionalliga Nordwest Herren,8,11,71,68
3617,18575,2019-08-31,Jamasi Regionalliga Nordwest Herren,9,0,193,69
3618,18577,2019-08-31,Jamasi Regionalliga Nordwest Herren,3,6,195,85
3619,18237,2019-09-01,RL West (Hessen) Herren GF,13,3,56,78
3620,18235,2019-09-01,RL West (Hessen) Herren GF,4,15,64,176
3621,18236,2019-09-01,RL West (Hessen) Herren GF,14,3,54,84
3622,19768,2019-09-14,FD-Pokal Herren,5,9,200,31
3623,19767,2019-09-14,FD-Pokal Herren,5,8,84,183
3624,19766,2019-09-14,FD-Pokal Herren,3,4,159,122
3625,19759,2019-09-14,FD-Pokal Herren,3,6,202,105
3626,19758,2019-09-14,FD-Pokal Herren,4,1,165,155
3627,19770,2019-09-14,FD-Pokal Herren,6,4,1,209
3628,19771,2019-09-14,FD-Pokal Herren,0,15,195,19
3629,19772,2019-09-14,FD-Pokal Herren,0,15,3,210
3630,19773,2019-09-14,FD-Pokal Herren,9,10,152,60
3631,19769,2019-09-14,FD-Pokal Herren,5,9,54,45
3632,19783,2019-09-14,FD-Pokal Herren,18,2,71,44
3633,17608,2019-09-14,1. FBL,9,3,203,197
3634,17609,2019-09-14,1. FBL,5,4,158,11
3635,17607,2019-09-14,1. FBL,7,4,38,26
3636,19775,2019-09-15,FD-Pokal Herren,2,19,219,207
3637,17611,2019-09-15,1. FBL,2,7,217,80
3638,17610,2019-09-15,1. FBL,5,10,97,48
3639,19774,2019-09-15,FD-Pokal Herren,3,10,39,175
3640,19776,2019-09-15,FD-Pokal Herren,2,5,18,212
3641,19777,2019-09-15,FD-Pokal Herren,3,12,83,99
3642,19778,2019-09-15,FD-Pokal Herren,4,10,40,55
3643,19945,2019-09-15,FD-Pokal Herren,6,3,144,193
3644,19780,2019-09-15,FD-Pokal Herren,10,1,142,42
3645,19781,2019-09-15,FD-Pokal Herren,19,5,76,85
3646,19786,2019-09-15,FD-Pokal Herren,2,24,69,20
3647,19785,2019-09-15,FD-Pokal Herren,6,7,198,15
3648,19784,2019-09-15,FD-Pokal Herren,3,16,192,32
3649,19782,2019-09-15,FD-Pokal Herren,1,13,38,194
3650,19779,2019-09-15,FD-Pokal Herren,5,7,56,77
3651,18579,2019-09-21,Jamasi Regionalliga Nordwest Herren,5,4,3,193
3652,17613,2019-09-21,1. FBL,4,3,197,97
3653,18578,2019-09-21,Jamasi Regionalliga Nordwest Herren,5,12,85,71
3654,19792,2019-09-21,Regionalliga Ost Herren,8,9,200,213
3655,17727,2019-09-21,2. FBL Nord/West,9,7,32,174
3656,17612,2019-09-21,1. FBL,12,8,38,80
3657,17614,2019-09-21,1. FBL,5,11,26,203
3658,19791,2019-09-21,Regionalliga Ost Herren,8,4,49,208
3659,19235,2019-09-21,Herren Großfeld Regionalliga,3,5,134,144
3660,19234,2019-09-21,Herren Großfeld Regionalliga,7,6,162,222
3661,19233,2019-09-21,Herren Großfeld Regionalliga,8,5,75,126
3662,19232,2019-09-21,Herren Großfeld Regionalliga,3,10,152,44
3663,17616,2019-09-21,1. FBL,9,6,48,158
3664,17923,2019-09-21,2. FBL Süd/Ost,10,5,99,45
3665,17921,2019-09-21,2. FBL Süd/Ost,7,3,207,210
3666,17922,2019-09-21,2. FBL Süd/Ost,11,4,90,31
3667,17615,2019-09-22,1. FBL,3,2,11,217
3668,17728,2019-09-22,2. FBL Nord/West,7,11,20,194
3669,19793,2019-09-22,Regionalliga Ost Herren,9,4,98,60
3670,19794,2019-09-22,Regionalliga Ost Herren,6,7,83,178
3671,18581,2019-09-22,Jamasi Regionalliga Nordwest Herren,2,6,195,76
3672,17924,2019-09-22,2. FBL Süd/Ost,9,8,105,31
3673,18580,2019-09-22,Jamasi Regionalliga Nordwest Herren,16,1,68,69
3674,18633,2019-09-22,Regionalliga NRW Herren,5,3,1,33
3675,18634,2019-09-22,Regionalliga NRW Herren,2,1,159,122
3676,17729,2019-09-22,2. FBL Nord/West,12,8,71,4
3677,18635,2019-09-22,Regionalliga NRW Herren,5,4,159,33
